Date,TLT,Returns,Fast_MA,Slow_MA,MA_Signal,RSI,RSI_Signal,VIX,VIX_MA10,VIX_Absolute,VIX_Spike,VIX_Signal,Realized_Vol,Vol_Percentile,Vol_Signal,Combined_Signal,Position,Trade_Signal,Days_Since_Exit,Peak_Value,Portfolio_Value,Portfolio_Returns_Unlevered,Portfolio_Returns,Portfolio_Value_Levered,BuyHold_Value,BuyHold_Returns
2019-04-23,102.3287124633789,0.002126274780481774,103.38358306884766,102.0397331237793,1,35.39642300197495,1,12.279999732971191,12.650000095367432,1,1,1,0.08824503246936934,0.5238095238095238,1,1,1,0,0,918302.557086558,918302.557086558,0.0026275885747693017,0.0026275885747693017,918302.5570865587,1108766.0395791684,0.002126274780481552
2019-04-24,103.1635513305664,0.008158402926121688,103.33661460876465,102.07687240600586,1,50.3642071378214,1,13.140000343322754,12.536000156402588,1,1,1,0.09390507827380024,0.6468253968253969,1,1,1,0,0,925794.4393553579,925794.4393553579,0.008158402926121688,0.008158402926121688,925794.4393553586,1117811.7996808556,0.008158402926121688
2019-04-25,103.01323699951172,-0.0014570488231161471,103.23422927856446,102.11615997314453,1,46.41774758923579,1,13.25,12.531000137329102,1,1,1,0.08674279524398974,0.4722222222222222,1,1,1,0,0,925794.4393553579,924445.5116570478,-0.0014570488231160361,-0.0014570488231160361,924445.5116570486,1116183.0933136651,-0.0014570488231162582
2019-04-26,103.36388397216797,0.00340390208937813,103.13105201721191,102.17010803222657,1,48.419358184713914,1,12.729999542236328,12.502000045776366,1,1,1,0.08668575859301016,0.46825396825396826,1,1,1,0,0,927592.2336656934,927592.2336656934,0.00340390208937813,0.00340390208937813,927592.2336656942,1119982.4712771242,0.0034039020893783523
2019-04-29,102.704345703125,-0.0063807419351672445,102.9998950958252,102.19939361572266,1,46.1012830081121,1,13.109999656677246,12.611999988555908,1,1,1,0.08878405077919813,0.5396825396825397,1,1,1,0,0,927592.2336656934,921673.5070016073,-0.0063807419351672445,-0.0063807419351672445,921673.5070016081,1112836.152155994,-0.0063807419351673555
2019-04-30,103.23035430908203,0.005121580809029247,102.96984214782715,102.2360400390625,1,47.81483037051113,1,13.119999885559082,12.692000007629394,1,1,1,0.07710597347647136,0.2976190476190476,1,1,1,0,0,927592.2336656934,926393.9323472575,0.005121580809029247,0.005121580809029247,926393.9323472582,1118535.6324364701,0.005121580809029247
2019-05-01,103.65613555908203,0.004124574141489035,102.95147819519043,102.27604949951171,1,49.227301579076915,1,14.800000190734863,12.953999996185303,1,1,1,0.07835190472210395,0.31746031746031744,1,1,1,0,0,930214.9128054495,930214.9128054495,0.004124574141489257,0.004124574141489257,930214.9128054503,1123149.1155823518,0.004124574141489257
2019-05-02,103.16254425048828,-0.004761814685947052,102.95351676940918,102.31200576782227,1,50.123623771256455,1,14.420000076293945,13.135999965667725,1,1,1,0.07382629472413776,0.21825396825396826,1,1,1,0,0,930214.9128054495,925785.4017725656,-0.004761814685946941,-0.004761814685946941,925785.4017725664,1117800.8876292633,-0.004761814685947052
2019-05-03,103.45538330078125,0.002838617954031175,102.95558624267578,102.3719400024414,1,58.809620756837,1,12.869999885559082,13.213999938964843,1,1,1,0.07382874991535497,0.2222222222222222,1,1,1,0,0,930214.9128054495,928413.352835617,0.002838617954031175,0.002838617954031175,928413.352835618,1120973.8972979197,0.002838617954031175
2019-05-06,103.73979187011719,0.0027490939597514252,102.9651969909668,102.4255924987793,1,58.986817204990864,1,15.4399995803833,13.515999889373779,1,1,1,0.0743384894650326,0.24603174603174602,1,1,1,0,0,930965.6483760499,930965.6483760499,0.0027490939597514252,0.0027490939597514252,930965.648376051,1124055.5598680205,0.0027490939597514252
2019-05-07,104.53459930419922,0.007661548377474459,103.03291625976563,102.50112594604492,1,70.54999055471944,1,19.31999969482422,14.219999885559082,1,0,0,0.077613226470721,0.31746031746031744,1,0,0,-1,1,937629.2375854854,937629.2375854854,0.0071577176032857626,0.0071577176032857626,937629.2375854865,1132667.5659189182,0.0076615483774742366
2019-05-08,104.08279418945312,-0.0043220629126948795,103.06176452636718,102.55764862060546,1,65.46366314338397,1,19.399999618530273,14.845999813079834,1,0,0,0.07895591905940497,0.3531746031746032,1,0,0,0,2,937629.2375854854,937629.2375854854,0.0,0.0,937629.2375854865,1127772.105439848,-0.0043220629126945465
2019-05-09,104.50949096679688,0.004099589953043159,103.09942626953125,102.64564804077149,1,64.8832042489386,1,19.100000381469727,15.430999851226806,1,0,0,0.07977795766303297,0.36904761904761907,1,0,0,0,3,937629.2375854854,937629.2375854854,0.0,0.0,937629.2375854865,1132395.5086326313,0.004099589953042937
2019-05-10,104.36727905273438,-0.001360755972944938,103.16044960021972,102.73762008666992,1,68.64014929419405,1,16.040000915527344,15.761999988555909,1,1,1,0.07663702358731073,0.29365079365079366,1,1,0,0,4,937629.2375854854,937629.2375854854,0.0,0.0,937629.2375854865,1130854.5946805237,-0.001360755972944605
2019-05-13,105.18714904785156,0.007855622974542786,103.29919929504395,102.8644319152832,1,71.48115573423662,1,20.549999237060547,16.505999946594237,1,0,0,0.07504642029118362,0.26587301587301587,1,0,0,0,5,937629.2375854854,937629.2375854854,0.0,0.0,937629.2375854865,1139738.1620153633,0.007855622974542786
2019-05-14,104.87759399414062,-0.0029428980299686103,103.40952987670899,102.96955856323243,1,63.98516469356427,1,18.059999465942383,16.999999904632567,1,1,1,0.07640625877926271,0.2976190476190476,1,1,1,1,0,937629.2375854854,937160.4229666927,-0.0004999999999999449,-0.0004999999999999449,937160.4229666939,1136384.0288236884,-0.0029428980299684993
2019-05-15,105.52177429199219,0.006142210870012432,103.58421249389649,103.08340362548829,1,68.94110381807268,1,16.440000534057617,17.163999938964842,1,1,1,0.07323020365257418,0.19444444444444445,1,1,1,0,0,943388.3540806245,943388.3540806245,0.006645533636830958,0.006645533636830958,943388.3540806258,1143363.9391580378,0.006142210870012432
2019-05-16,105.1704330444336,-0.0033295615991670857,103.73924026489257,103.18289138793945,1,63.63920178977515,1,15.289999961853027,17.250999927520752,1,1,1,0.07527487896957684,0.2777777777777778,1,1,1,0,0,943388.3540806245,940247.2844437762,-0.0033295615991670857,-0.0033295615991670857,940247.2844437775,1139557.0384923446,-0.0033295615991673078
2019-05-17,105.4046859741211,0.0022273648867503493,103.8792667388916,103.27406845092773,1,71.78625112181598,1,15.960000038146973,17.55999994277954,1,1,1,0.07404727317068914,0.24206349206349206,1,1,1,0,0,943388.3540806245,942341.5582300087,0.0022273648867503493,0.0022273648867503493,942341.5582300099,1142095.2478263318,0.0022273648867505713
2019-05-20,105.18714904785156,-0.002063825950991749,104.03304443359374,103.35239852905273,1,66.61432604321729,1,16.309999465942383,17.64699993133545,1,1,1,0.07162613629288504,0.14285714285714285,1,1,1,0,0,943388.3540806245,940396.7292674355,-0.00206382595099186,-0.00206382595099186,940396.7292674367,1139738.1620153633,-0.00206382595099186
2019-05-21,105.01985168457031,-0.0015904734066434223,104.16760139465332,103.43338012695312,1,62.11030817616028,1,14.949999809265137,17.20999994277954,1,1,1,0.07240217669470694,0.17063492063492064,1,1,1,0,0,943388.3540806245,938901.0532778412,-0.0015904734066434223,-0.0015904734066434223,938901.0532778424,1137925.4387781413,-0.0015904734066434223
2019-05-22,105.6221923828125,0.005735493705050443,104.29053344726563,103.51224731445312,1,71.42870436469164,1,14.75,16.744999980926515,1,1,1,0.06982696414099014,0.06349206349206349,1,1,1,0,0,944286.1143585815,944286.1143585815,0.005735493705050443,0.005735493705050443,944286.1143585827,1144452.00296907,0.005735493705050443
2019-05-23,106.81019592285156,0.011247669767479485,104.48038139343262,103.61870574951172,1,75.28381778622128,0,16.920000076293945,16.526999950408936,1,1,1,0.07757786134309813,0.3531746031746032,1,0,0,-1,1,954429.6791725338,954429.6791725338,0.010742045932595756,0.010742045932595756,954429.679172535,1157324.4211631967,0.011247669767479485
2019-05-24,106.9022216796875,0.000861582136806538,104.6572982788086,103.74166641235351,1,74.54568925903293,1,15.850000381469727,16.507999897003174,1,1,1,0.07741533059190568,0.3531746031746032,1,1,0,0,2,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1158321.5512109608,0.000861582136806538
2019-05-28,107.6718978881836,0.007199814900033408,104.90567588806152,103.86669219970703,1,74.44599803581661,1,17.5,16.202999973297118,1,1,1,0.07353582280873773,0.2261904761904762,1,1,0,0,3,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1166661.2519743992,0.007199814900033408
2019-05-29,107.99817657470703,0.003030304962788666,105.14406700134278,103.99941055297852,1,81.11759633959852,0,17.899999618530273,16.186999988555907,1,1,1,0.07287139860469587,0.1865079365079365,1,0,0,0,4,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1170196.5913561506,0.003030304962788666
2019-05-30,108.92678833007812,0.008598402165880481,105.40759963989258,104.15519836425781,1,82.51272467531301,0,17.299999237060547,16.272999858856203,1,1,1,0.07604281085108068,0.32142857142857145,1,0,0,0,5,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1180258.4122617731,0.008598402165880481
2019-05-31,110.29045104980469,0.012519075799740653,105.7639949798584,104.3171012878418,1,86.95223390138354,0,18.709999084472656,16.614999771118164,1,1,1,0.07886239015350635,0.3968253968253968,1,0,0,0,0,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1195034.1567881599,0.012519075799740653
2019-06-03,111.02822875976562,0.006689406951720267,106.14263725280762,104.4892610168457,1,86.81720516978382,0,18.860000610351562,16.904999828338624,1,1,1,0.07970620716934701,0.4246031746031746,1,0,0,0,0,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1203028.2265841218,0.006689406951720267
2019-06-04,109.7623519897461,-0.011401395700534334,106.44376525878906,104.6042822265625,1,77.47684495756089,0,16.969999313354492,16.970999813079835,1,1,1,0.09579576529363439,0.7063492063492064,1,0,0,0,0,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1189312.0257339242,-0.011401395700534223
2019-06-05,109.14197540283203,-0.0056519979361595585,106.6741340637207,104.70356338500977,1,70.41837032396096,1,16.09000015258789,17.08499984741211,1,1,1,0.09853130895773562,0.753968253968254,0,0,0,0,0,954429.6791725338,954429.6791725338,0.0,0.0,954429.679172535,1182590.0366190264,-0.0056519979361594475
2019-06-06,109.49407196044922,0.00322604164271012,106.9446979522705,104.81138641357421,1,74.38376675903137,1,15.930000305175781,17.202999877929688,1,1,1,0.09552481112988986,0.6984126984126984,1,1,1,1,0,954429.6791725338,953952.4643329476,-0.0004999999999999449,-0.0004999999999999449,953952.4643329488,1186405.1213234137,0.003226041642710342
2019-06-07,110.44136810302734,0.00865157469822031,107.24129180908203,104.91899490356445,1,76.29062061934496,0,16.299999237060547,17.140999794006348,1,1,1,0.09783978811225637,0.7420634920634921,1,0,0,-1,1,962205.6553366752,962205.6553366752,0.008651574698220088,0.008651574698220088,962205.6553366765,1196669.393852894,0.008651574698220088
2019-06-10,109.4018325805664,-0.009412555642113962,107.49301948547364,104.99848297119141,1,70.26123390898735,1,15.9399995803833,17.149999713897706,1,1,1,0.10618082976444297,0.8452380952380952,0,0,0,0,2,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1185405.676598039,-0.009412555642113851
2019-06-11,109.46891021728516,0.0006131308327887997,107.70710754394531,105.08131149291992,1,71.59603740394408,1,15.989999771118164,16.998999691009523,1,1,1,0.10432280988625674,0.8253968253968254,0,0,0,0,3,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1186132.4853677242,0.0006131308327887997
2019-06-12,109.55276489257812,0.0007660136117781935,107.94086608886718,105.19573852539062,1,70.09053429899093,1,15.90999984741211,16.799999713897705,1,1,1,0.10280347801347577,0.7976190476190477,0,0,0,0,4,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1187041.0789968881,0.0007660136117781935
2019-06-13,109.93003845214844,0.003443761186130212,108.161279296875,105.31387100219726,1,67.38767346258447,1,15.819999694824219,16.651999759674073,1,1,1,0.10187408423388584,0.7857142857142857,0,0,0,0,5,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1191128.9649910799,0.003443761186130434
2019-06-14,110.20664978027344,0.0025162488071484024,108.413090133667,105.45556854248046,1,68.04513972215557,1,15.279999732971191,16.308999824523926,1,1,1,0.09985954335421081,0.7738095238095238,0,0,0,0,0,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1194126.1418283987,0.0025162488071484024
2019-06-17,110.39946746826172,0.0017496012116575699,108.66282920837402,105.59527801513671,1,65.89650738203943,1,15.350000381469727,15.957999801635742,1,1,1,0.09988237556996925,0.7777777777777778,0,0,0,0,0,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1196215.3863730135,0.0017496012116573478
2019-06-18,110.9527359008789,0.00501151359970331,108.95110855102538,105.74338119506837,1,66.77556968320225,1,15.149999618530273,15.775999832153321,1,1,1,0.0989009873596347,0.7738095238095238,0,0,0,0,0,962205.6553366752,962205.6553366752,0.0,0.0,962205.6553366765,1202210.236049996,0.005011513599703088
2019-06-19,111.1120376586914,0.0014357623227498895,109.25571784973144,105.90201766967773,1,63.59522423991578,1,14.329999923706055,15.599999809265137,1,1,1,0.09774031915469628,0.7420634920634921,1,1,1,1,0,962205.6553366752,961724.5525090069,-0.0004999999999999449,-0.0004999999999999449,961724.5525090081,1203936.3242109409,0.0014357623227498895
2019-06-20,111.40544891357422,0.0026406792735103046,109.54488067626953,106.06001007080079,1,58.002481593388836,1,14.75,15.481999778747559,1,1,1,0.09714046210376245,0.7380952380952381,1,1,1,0,0,964746.5318675772,964746.5318675772,0.003142250398709745,0.003142250398709745,964746.5318675785,1207115.533908911,0.0026406792735105267
2019-06-21,110.18148040771484,-0.010986612574120147,109.7134449005127,106.18851455688477,1,44.319234600229926,1,15.399999618530273,15.391999816894531,1,1,1,0.10303426944312101,0.8253968253968254,0,0,0,-1,1,953670.1618719773,953670.1618719773,-0.011481119267833018,-0.011481119267833018,953670.1618719787,1193853.4232056516,-0.010986612574120258
2019-06-24,111.00308227539062,0.007456805487052298,109.91848793029786,106.34563995361329,1,58.851621513644965,1,15.260000228881836,15.323999881744385,1,1,1,0.10506811664253135,0.8650793650793651,0,0,0,0,2,953670.1618719773,953670.1618719773,0.0,0.0,953670.1618719787,1202755.7559625474,0.007456805487052076
2019-06-25,111.34679412841797,0.0030964171983496325,110.10223274230957,106.5243327331543,1,66.37608034870358,1,16.280000686645508,15.35299997329712,1,1,1,0.10332043416543836,0.8373015873015873,0,0,0,0,3,953670.1618719773,953670.1618719773,0.0,0.0,953670.1618719787,1206479.989570724,0.0030964171983498545
2019-06-26,110.63420104980469,-0.0063997628687130215,110.23403396606446,106.68359710693359,1,58.037768729729294,1,16.209999084472656,15.382999897003174,1,1,1,0.10706406990416674,0.9206349206349206,0,0,0,0,4,953670.1618719773,953670.1618719773,0.0,0.0,953670.1618719787,1198758.803731624,-0.0063997628687130215
2019-06-27,111.41386413574219,0.007047215766366133,110.35838775634765,106.87131195068359,1,57.021946094952476,1,15.819999694824219,15.382999897003174,1,1,1,0.10578168748804205,0.876984126984127,0,0,0,0,5,953670.1618719773,953670.1618719773,0.0,0.0,953670.1618719787,1207206.7156733517,0.007047215766366133
2019-06-28,111.33839416503906,-0.0006773840157915378,110.41078491210938,107.05668228149415,1,66.24461934463201,1,15.079999923706055,15.36299991607666,1,1,1,0.09697638283238327,0.7261904761904762,1,1,1,1,0,953670.1618719773,953193.3267910413,-0.0004999999999999449,-0.0004999999999999449,953193.3267910426,1206388.9731403983,-0.0006773840157915378
2019-07-01,111.0780258178711,-0.0023385315471859958,110.41327476501465,107.22615966796874,1,63.07391712930477,1,14.0600004196167,15.233999919891357,1,1,1,0.09458814434017393,0.6626984126984127,1,1,1,0,0,953670.1618719773,951439.9741128297,-0.0018394512728224788,-0.0018394512728224788,951439.9741128309,1203567.7944685323,-0.0023385315471858847
2019-07-02,111.93473815917969,0.007712707666530649,110.52189407348632,107.42262252807618,1,67.1939606082568,1,12.930000305175781,15.011999988555909,1,1,1,0.0880315954841631,0.5555555555555556,1,1,1,0,0,958778.1524954136,958778.1524954136,0.007712707666530871,0.007712707666530871,958778.152495415,1212850.5610241191,0.007712707666530649
2019-07-03,112.73272705078125,0.007129054882557995,110.7014316558838,107.63070281982422,1,69.07242614609834,1,12.569999694824219,14.835999965667725,1,1,1,0.0869152929660135,0.5198412698412699,1,1,1,0,0,965613.334564751,965613.334564751,0.007129054882557995,0.007129054882557995,965613.3345647524,1221497.0392380017,0.007129054882558217
2019-07-05,111.23756408691406,-0.013262900694256063,110.78860626220703,107.79218307495117,1,56.017449731378164,1,13.279999732971191,14.688999938964844,1,1,1,0.10140864941833042,0.7936507936507936,0,0,0,-1,1,952330.0975489696,952330.0975489696,-0.013756269243908936,-0.013756269243908936,952330.097548971,1205296.4453082602,-0.013262900694256174
2019-07-08,111.38873291015625,0.0013589727937954876,110.83597450256347,107.95969299316407,1,55.802557752600215,1,13.960000038146973,14.544999980926514,1,1,1,0.09714328342613587,0.7301587301587301,1,1,0,0,2,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1206934.4103858923,0.0013589727937952656
2019-07-09,111.34676361083984,-0.0003767822671100207,110.93322105407715,108.1193505859375,1,52.45864959458893,1,14.09000015258789,14.42799997329712,1,1,1,0.09001571808720764,0.5873015873015873,1,1,0,0,3,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1206479.658902494,-0.0003767822671100207
2019-07-10,110.73358154296875,-0.0055069590528394885,110.99645462036133,108.27993530273437,1,47.76510362836699,1,13.029999732971191,14.102999877929687,1,1,1,0.0928483705180758,0.626984126984127,1,1,0,0,4,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1199835.624822834,-0.0055069590528395995
2019-07-11,109.2552719116211,-0.013350147360437492,110.98157997131348,108.40043365478516,1,38.86134583310278,1,12.930000305175781,13.775,1,1,1,0.10519486426633448,0.8650793650793651,0,0,0,0,5,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1183817.6424231469,-0.01335014736043727
2019-07-12,109.38129425048828,0.0011534668914570112,110.95414276123047,108.51493682861329,1,45.32269573128311,1,12.390000343322754,13.432000064849854,1,1,1,0.104478923293026,0.8531746031746031,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1185183.1368792045,0.0011534668914570112
2019-07-15,110.0112075805664,0.005758876180744332,110.94437065124512,108.65191009521484,1,44.06932133880143,1,12.680000305175781,13.192000102996825,1,1,1,0.10622856478125652,0.8928571428571429,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1192008.4598159979,0.00575887618074411
2019-07-16,109.68363189697266,-0.002977657375080156,110.90857887268066,108.77647506713868,1,40.03629083862004,1,12.859999656677246,13.07200002670288,1,1,1,0.1064811426779898,0.8968253968253969,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1188459.067034469,-0.002977657375080045
2019-07-17,110.86800384521484,0.01079807376687425,110.90434226989746,108.91903930664063,1,51.325731520872964,1,13.970000267028809,13.176000022888184,1,1,1,0.11214281094578814,0.9841269841269841,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1201292.1357092177,0.01079807376687425
2019-07-18,110.87638854980469,7.562781234482507e-05,110.89255981445312,109.04587509155273,1,46.660231879880605,1,13.529999732971191,13.27200002670288,1,1,1,0.11201338053694126,0.9801587301587301,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1201382.9868054283,7.562781234460303e-05
2019-07-19,110.61600494384766,-0.0023484134842656212,110.8530876159668,109.17653930664062,1,45.61205129940005,1,14.449999809265137,13.389000034332275,1,1,1,0.11180447490688296,0.9761904761904762,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1198561.6427994473,-0.0023484134842655102
2019-07-22,110.82599639892578,0.0018983822023288521,110.88531341552735,109.3028694152832,1,48.45969199435242,1,13.529999732971191,13.346000003814698,1,1,1,0.10464435408551669,0.8333333333333334,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1200836.9708905318,0.0018983822023288521
2019-07-23,110.2212142944336,-0.005457041886772096,110.84622001647949,109.41994812011718,1,39.19485960221188,1,12.609999656677246,13.197999954223633,1,1,1,0.10297732789804569,0.7857142857142857,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1194283.9532411976,-0.005457041886772096
2019-07-24,110.69998931884766,0.004343764741469025,110.81387977600097,109.5302049255371,1,36.644286420366996,1,12.069999694824219,13.101999950408935,1,1,1,0.10362150492953147,0.8055555555555556,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1199471.641768589,0.004343764741469025
2019-07-25,110.17082214355469,-0.00478019174662081,110.79071083068848,109.6360694885254,1,41.97213731078657,1,12.739999771118164,13.082999897003173,1,1,1,0.10250446656375165,0.7658730158730159,0,0,0,0,0,952330.0975489696,952330.0975489696,0.0,0.0,952330.097548971,1193737.9373263011,-0.004780191746620699
2019-07-26,110.43122100830078,0.00236359191734814,110.7415786743164,109.73425842285157,1,42.91070869753344,1,12.15999984741211,13.05999984741211,1,1,1,0.09942040920789551,0.7301587301587301,1,1,1,1,0,952330.0975489696,951853.9325001951,-0.0004999999999999449,-0.0004999999999999449,951853.9325001965,1196559.4466663972,0.002363591917347918
2019-07-29,110.46485137939453,0.00030453680387387827,110.69790153503418,109.84014678955079,1,43.46236593195531,1,12.829999923706055,13.074999809265137,1,1,1,0.09944833335959062,0.7301587301587301,1,1,1,0,0,952620.1171131098,952620.1171131098,0.00080493927351033,0.00080493927351033,952620.1171131111,1196923.84305593,0.00030453680387387827
2019-07-30,110.73358154296875,0.002432720998747806,110.68067932128906,109.94672470092773,1,50.0,1,13.9399995803833,13.182999801635741,1,1,1,0.0996408859014413,0.7301587301587301,1,1,1,0,0,954937.5760758406,954937.5760758406,0.002432720998748028,0.002432720998748028,954937.5760758419,1199835.624822834,0.002432720998747806
2019-07-31,111.62397003173828,0.008040817215182683,110.66514091491699,110.07546112060547,1,70.37584431744499,1,16.1200008392334,13.3979998588562,1,0,0,0.09998989258211155,0.7380952380952381,1,0,0,-1,1,962134.7465496876,962134.7465496876,0.007536796806575152,0.007536796806575152,962134.746549689,1209483.2837702988,0.00804081721518246
2019-08-01,113.84086608886719,0.019860394290747596,110.72054786682129,110.2518814086914,1,78.21303526454442,0,17.8700008392334,13.831999969482421,1,0,0,0.12036789665249933,1.0,0,0,0,0,2,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1233504.0986740452,0.019860394290747596
2019-08-02,114.89292907714844,0.009241523052538891,110.903316116333,110.43729614257812,1,79.31775174227602,0,17.610000610351562,14.148000049591065,1,0,0,0.1124454156381025,0.9841269841269841,0,0,0,0,3,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1244903.5552373424,0.00924152305253867
2019-08-05,116.87918090820312,0.017287850932244497,111.17783851623535,110.63867584228515,1,86.03462649705689,0,24.59000015258789,15.254000091552735,1,0,0,0.12538543098849872,1.0,0,0,0,0,4,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1266425.262325307,0.01728785093224472
2019-08-06,117.8134994506836,0.007993883386420153,111.50117530822754,110.85690139770507,1,85.67588072822124,0,20.170000076293945,16.010000133514403,1,0,0,0.12640939110038654,1.0,0,0,0,0,5,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1276548.918189952,0.007993883386420153
2019-08-07,117.85552978515625,0.00035675312819516414,111.85727272033691,111.06057403564454,1,85.72522077098398,0,19.489999771118164,16.7520001411438,1,1,1,0.12292950227677706,0.9920634920634921,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1277004.3310098103,0.00035675312819516414
2019-08-08,118.10797882080078,0.0021420211347293883,112.2999080657959,111.26277008056641,1,88.38151536139257,0,16.90999984741211,17.169000148773193,1,1,1,0.10656022587473488,0.8650793650793651,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1279739.7012759743,0.0021420211347293883
2019-08-09,117.87236785888672,-0.0019948776049376615,112.72446174621582,111.44168167114258,1,86.00417587969474,0,17.969999313354492,17.750000095367433,1,1,1,0.10821917392158116,0.9087301587301587,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1277186.7772057492,-0.0019948776049376615
2019-08-12,120.33002471923828,0.020850152626897156,113.24040260314942,111.64247314453125,1,93.42881903473304,0,21.09000015258789,18.576000118255614,1,1,1,0.12400953266533397,0.9920634920634921,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1303816.316443544,0.020850152626897378
2019-08-13,119.91751861572266,-0.003428122818707191,113.75209693908691,111.8202589416504,1,89.82652701977482,0,17.520000457763672,18.93400020599365,1,1,1,0.12438058916452777,0.9920634920634921,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1299346.6739777413,-0.003428122818707191
2019-08-14,122.61921691894531,0.02252963815804332,114.33965759277343,112.07739624023438,1,95.28457938115031,0,22.100000381469727,19.532000160217287,1,1,1,0.13843728854078804,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1328620.4843843167,0.022529638158043097
2019-08-15,123.98267364501953,0.011119437559085954,114.99497184753417,112.37421020507813,1,95.6348953505341,0,21.18000030517578,19.863000106811523,1,1,1,0.13868654226093258,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1343393.9969001508,0.011119437559085954
2019-08-16,122.98954010009766,-0.008010260754380605,115.61364860534668,112.64411956787109,1,89.61706276425275,0,18.469999313354492,19.948999977111818,1,1,1,0.1443513362251116,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1332633.060689111,-0.008010260754380605
2019-08-19,121.23046875,-0.014302609381789733,116.1338722229004,112.85990158081054,1,80.34215440746429,0,16.8799991607666,19.177999877929686,1,1,1,0.16009322167577997,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1313572.9305728157,-0.014302609381789733
2019-08-20,122.48458862304688,0.010344923070726653,116.74704093933106,113.12155670166015,1,80.74700515832886,0,17.5,18.910999870300294,1,1,1,0.156791827454397,0.996031746031746,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1327161.7414873804,0.010344923070726653
2019-08-21,121.66813659667969,-0.006665753100415506,117.29544830322266,113.36554122924805,1,74.06788599461935,1,15.800000190734863,18.541999912261964,1,1,1,0.1624818135421552,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1318315.2089943083,-0.006665753100415284
2019-08-22,120.86018371582031,-0.006640628380277347,117.82991638183594,113.59168960571289,1,68.6282177939564,1,16.68000030517578,18.51899995803833,1,1,1,0.16406085746460328,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1309560.7676033091,-0.006640628380277569
2019-08-23,122.84645080566406,0.016434420574058306,118.4506778717041,113.8500178527832,1,68.62824768118041,1,19.8700008392334,18.70900011062622,1,1,1,0.16894320356230919,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1331082.6400253887,0.016434420574058306
2019-08-26,122.34989929199219,-0.004042050139953957,119.04493026733398,114.09288284301758,1,64.55938275141835,1,19.31999969482422,18.532000064849854,1,1,1,0.17136733122121825,1.0,0,0,0,0,0,962134.7465496876,962134.7465496876,0.0,0.0,962134.746549689,1325702.3372539838,-0.004042050139953957
