Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-08,14.573338387053207,14.650719072570197,13.911304362033503,14.100456237792969,797800,0.0,0.0,0.0
2021-01-11,13.928500626024217,14.031673781528188,13.661967241126062,13.885510444641113,371500,0.0,0.0,0.0
2021-01-12,13.928500040553665,13.954292508391628,13.39543329316428,13.455617904663086,769300,0.0,0.0,0.0
2021-01-13,13.550194843811932,13.747944752823887,13.412629547115989,13.713553428649902,978400,0.0,0.0,0.0
2021-01-14,13.928499384026331,14.134847316542063,13.782336060172574,13.997282028198242,438600,0.0,0.0,0.0
2021-01-15,13.954291269120311,13.997281444878437,13.36963881802376,13.412628173828125,458900,0.0,0.0,0.0
2021-01-19,13.438421877159154,13.61897652118831,13.197682625104877,13.300856590270996,320300,0.0,0.0,0.0
2021-01-20,13.34384700669422,13.558792989508596,13.206280888931785,13.464216232299805,411500,0.0,0.0,0.0
2021-01-21,13.4642170984825,13.5244017151571,13.085912505171729,13.240673065185547,459400,0.0,0.0,0.0
2021-01-22,13.034323318914604,13.154693355721651,12.91395410206135,12.991333961486816,349700,0.0,0.0,0.0
2021-01-25,13.077314083174642,13.197684132930867,12.853770056464745,13.128901481628418,298800,0.0,0.0,0.0
2021-01-26,13.128900661663575,13.42982453732913,13.111704589935004,13.421226501464844,448200,0.0,0.0,0.0
2021-01-27,12.999932389437673,13.077313071153094,12.647421123804149,12.750595092773438,719200,0.0,0.0,0.0
2021-01-28,12.681811789033876,12.896757751559875,12.561441754835958,12.75919246673584,350000,0.0,0.0,0.0
2021-01-29,12.810780322729075,12.810780322729075,12.415279679237841,12.484063148498535,299900,0.0,0.0,0.0
2021-02-01,12.802181497952631,13.816725857729125,12.681811466813087,13.75654125213623,1489100,0.0,0.0,0.0
2021-02-02,13.885510701633386,13.885510701633386,13.412630177021372,13.57598876953125,647200,0.0,0.0,0.0
2021-02-03,13.71355260491672,13.756541962540418,13.438422028051127,13.65336799621582,381500,0.0,0.0,0.0
2021-02-04,13.730749475681135,13.730749475681135,13.481412170885847,13.52440071105957,284600,0.0,0.0,0.0
2021-02-05,13.618976973170758,14.04886891894027,13.558792363148246,14.014476776123047,422000,0.0,0.0,0.0
2021-02-08,14.392781904946116,14.779685305579452,14.392781904946116,14.667912483215332,1112300,0.0,0.0,0.0
2021-02-09,14.75389157492738,14.951641478109893,14.616326282286703,14.771087646484375,559800,0.0,0.0,0.0
2021-02-10,15.08920558972082,15.286957117332998,14.822673061079426,15.140793800354004,1128300,0.0,0.0,0.0
2021-02-11,15.553492384956545,15.605078964766651,14.98603508732196,15.235371589660645,1004000,0.0,0.0,0.0
2021-02-12,15.39013274972567,15.441719328800788,15.183784793517411,15.32135009765625,528500,0.0,0.0,0.0
2021-02-16,16.14674208628954,16.66261110969643,16.086555836311614,16.473459243774414,2059500,0.0,0.0,0.0
2021-02-17,17.049515888369022,17.066711961174285,16.060764660775178,16.45626449584961,1467500,0.0,0.0,0.0
2021-02-18,16.077959992950404,16.17253510920722,15.278360683324628,15.415925979614258,1745200,0.0,0.0,0.0
2021-02-19,15.759838350978926,15.991980390627415,15.510501880173493,15.923197746276855,1043300,0.0,0.0,0.0
2021-02-22,15.99198046844862,16.198328402504444,15.888805681466906,15.897403717041016,1376500,0.0,0.0,0.0
2021-02-23,15.58788051405979,15.802826477044059,15.037619373590482,15.691055297851562,1173400,0.0,0.0,0.0
2021-02-24,15.648068105957178,15.811425871130169,15.338545367890129,15.802827835083008,985600,0.0,0.0,0.0
2021-02-25,16.034970240642206,16.120948963093586,15.536295618313487,15.7770357131958,883000,0.0,0.0,0.0
2021-02-26,15.372935071636103,15.476109858921596,14.796879805735495,15.046217918395996,1133200,0.0,0.0,0.0
2021-03-01,15.596482941656385,15.648071168034347,15.304156218479998,15.458917617797852,1034600,0.0,0.0,0.0
2021-03-02,15.415926800832786,16.327297347277927,15.390132691439025,16.267112731933594,1851900,0.0,0.0,0.0
2021-03-03,16.404675817266064,16.671208351995897,16.163935748534488,16.258512496948242,1080700,0.0,0.0,0.0
2021-03-04,16.275711434391113,16.310101941748925,15.132198776333555,15.209579467773438,1081500,0.0,0.0,0.0
2021-03-05,15.347141850788518,15.613674381646351,14.409977335290051,15.364337921142578,1060400,0.0,0.0,0.0
2021-03-08,15.484708411885261,15.536294987297778,14.908653126737898,14.96883773803711,514700,0.0,0.0,0.0
2021-03-09,15.115000022418657,15.47610930513477,15.089205916543381,15.278359413146973,520900,0.0,0.0,0.0
2021-03-10,15.48470674717213,15.596477921867685,15.046216803537288,15.261162757873535,746000,0.0,0.0,0.0
2021-03-11,15.519100427398483,15.84581926329132,15.458915810236071,15.811427116394043,567600,0.0,0.0,0.0
2021-03-12,15.777034566148403,16.292905223443285,15.708251921169595,16.27570915222168,497700,0.0,0.0,0.0
2021-03-15,16.585231461715512,17.023719787597656,16.353089425725507,17.023719787597656,1584300,0.0,0.0,0.0
2021-03-16,17.290256072606496,17.806125140028943,17.058114008321734,17.341842651367188,2691500,0.0,0.0,0.0
2021-03-17,17.19567773970273,17.479406356811523,16.80877433459637,17.479406356811523,1280900,0.0,0.0,0.0
2021-03-18,17.6685605548078,17.78893143001851,16.86896281184294,16.920549392700195,1084700,0.0,0.0,0.0
2021-03-19,17.023720147450643,17.187079543627227,16.361687806981003,16.71419906616211,1386500,0.0,0.0,0.0
2021-03-22,17.015123751779733,17.09250279217116,16.636818385863076,16.71419906616211,533200,0.0,0.0,0.0
2021-03-23,16.714200446875303,16.731394879545114,15.906003074715588,16.000579833984375,1203300,0.0,0.0,0.0
2021-03-24,16.198329590299238,16.301502744938855,15.83722026924514,15.93179702758789,420900,0.0,0.0,0.0
2021-03-25,15.501904695693854,15.888806476441266,15.381533831541331,15.828621864318848,757300,0.0,0.0,0.0
2021-03-26,16.120950256148358,16.318700185712554,15.948992797452963,16.29290771484375,632300,0.0,0.0,0.0
2021-03-29,16.387480920853974,16.447665532372312,15.759839058008913,16.172534942626953,564500,0.0,0.0,0.0
2021-03-30,15.957589652540499,16.138145134789294,15.802828279158026,16.000579833984375,437300,0.0,0.0,0.0
2021-03-31,15.914599123305132,16.48205632822818,15.914599123305132,16.189729690551758,994200,0.0,0.0,0.0
2021-04-01,16.525044297005397,16.860361099243164,16.35308851833415,16.860361099243164,1095400,0.0,0.0,0.0
2021-04-05,17.195677641548013,17.797527014965237,16.911949026058775,17.66855812072754,2742600,0.0,0.0,0.0
2021-04-06,17.969484431563423,18.01247461349742,17.38483107652313,17.530994415283203,2037500,0.0,0.0,0.0
2021-04-07,17.5825810833672,17.625569621603184,17.109698963233274,17.221471786499023,569000,0.0,0.0,0.0
2021-04-08,17.35903860727049,17.5739845972172,17.20427723212362,17.530994415283203,849800,0.0,0.0,0.0
2021-04-09,17.651366161083363,17.677158631616457,17.212876123034537,17.307451248168945,598600,0.0,0.0,0.0
2021-04-12,17.118297058145018,17.195677739163862,16.559437859603715,16.66261100769043,1059800,0.0,0.0,0.0
2021-04-13,16.611026027171526,16.765787404055747,16.39608003481184,16.525047302246094,678100,0.0,0.0,0.0
2021-04-14,16.525045525140904,16.82597021006455,16.42187237825186,16.464860916137695,565200,0.0,0.0,0.0
2021-04-15,16.757188186667932,16.808774762024694,16.47345956234424,16.611024856567383,376600,0.0,0.0,0.0
2021-04-16,16.825970085437927,16.84316615642793,16.3960781501333,16.645416259765625,318700,0.0,0.0,0.0
2021-04-19,16.697002956499446,16.765785601061342,16.353089733689963,16.464860916137695,513700,0.0,0.0,0.0
2021-04-20,16.52504802227439,16.619624787804035,15.9146021645303,16.23272132873535,684000,0.0,0.0,0.0
2021-04-21,16.16393781779122,16.550841256370784,16.034970551567284,16.45626449584961,505400,0.0,0.0,0.0
2021-04-22,16.490654792881756,16.542241365606998,15.99198021678421,16.13814353942871,523600,0.0,0.0,0.0
2021-04-23,16.095154727892126,16.421873542658098,16.043568150789817,16.378883361816406,529400,0.0,0.0,0.0
2021-04-26,16.611027629607143,16.834571680015042,16.37888554188649,16.507854461669922,779700,0.0,0.0,0.0
2021-04-27,16.619621861440862,16.636817932128906,16.45626246971956,16.636817932128906,428500,0.0,0.0,0.0
2021-04-28,16.688408630672328,17.066714079811554,16.51645116108869,17.03232192993164,829600,0.0,0.0,0.0
2021-04-29,17.247262278103136,17.333240984635356,16.800175955968964,16.972131729125977,854100,0.0,0.0,0.0
2021-04-30,16.9721322733841,17.006524413062838,16.73139221535538,16.860361099243164,334300,0.0,0.0,0.0
2021-05-03,17.06670800064428,17.83191502391774,16.93774076434871,17.771730422973633,1494400,0.0,0.0,0.0
2021-05-04,17.900701641943044,17.900701641943044,17.453613592733547,17.59117889404297,1026800,0.0,0.0,0.0
2021-05-05,17.780328907425194,18.468155278349652,17.754534803550243,18.287601470947266,2107800,0.0,0.0,0.0
2021-05-06,18.597125668022837,18.62291977626698,18.11564712681946,18.33059310913086,1004100,0.0,0.0,0.0
2021-05-07,18.55413538931109,19.250559847582526,18.339189427136535,19.09579849243164,1270800,0.0,0.0,0.0
2021-05-10,19.560083424268417,19.680452643647325,18.932441580496096,18.992626190185547,1687100,0.0,0.0,0.0
2021-05-11,18.321993251308776,18.97542916935376,17.625568797038913,18.70889663696289,1199600,0.0,0.0,0.0
2021-05-12,18.717497252998264,18.7518877587385,17.952288411407878,18.038267135620117,884800,0.0,0.0,0.0
2021-05-13,17.7975273089808,18.08125592915724,17.376231756684362,17.677156448364258,900500,0.0,0.0,0.0
2021-05-14,17.926496398996054,18.313398207950964,17.79752912934442,18.24461555480957,970000,0.0,0.0,0.0
2021-05-17,18.416572142066343,18.700300777928256,18.33919145593057,18.588529586791992,1608900,0.0,0.0,0.0
2021-05-18,18.915247683331824,19.04421495319116,18.7518882668925,18.87225914001465,867700,0.0,0.0,0.0
2021-05-19,18.493953258737957,18.56273591024792,18.07265931325097,18.41657257080078,837300,0.0,0.0,0.0
2021-05-20,18.519746513304774,18.657311809975848,18.31339692839047,18.64011573791504,421300,0.0,0.0,0.0
2021-05-21,18.734689604795086,18.829264706727344,18.30479770902548,18.35638427734375,325200,0.0,0.0,0.0
2021-05-24,18.48535402385884,18.48535402385884,18.141440788605788,18.253211975097656,390200,0.0,0.0,0.0
2021-05-25,18.36498520518613,18.36498520518613,18.038266394583236,18.07265853881836,348300,0.0,0.0,0.0
2021-05-26,18.150038827042803,18.4681579547315,18.150038827042803,18.37358283996582,575500,0.0,0.0,0.0
2021-05-27,18.32199188178079,18.91524314880371,18.304797452520607,18.91524314880371,1003300,0.0,0.0,0.0
2021-05-28,19.087203069683202,19.173180147008086,18.622918980572184,18.812070846557617,744900,0.0,0.0,0.0
2021-06-01,19.181777296806455,19.68045186583448,19.155984830763273,19.59447479248047,1074200,0.0,0.0,0.0
2021-06-02,19.84381145654576,19.981376743184295,19.6288654911846,19.792224884033203,712700,0.0,0.0,0.0
2021-06-03,19.65466072549973,19.714845336870017,19.259159273782938,19.4569091796875,1086200,0.0,0.0,0.0
2021-06-04,19.74923419770884,20.067354939798758,19.585876448980603,20.032962799072266,1183800,0.0,0.0,0.0
2021-06-07,20.213521102759383,20.497249744052493,20.127542378750736,20.316694259643555,1293200,0.0,0.0,0.0
2021-06-08,20.419868287700954,20.419868287700954,19.843812990409504,20.101747512817383,1098800,0.0,0.0,0.0
2021-06-09,20.204920056050753,20.222116126272002,19.929789492140795,19.96417999267578,852600,0.0,0.0,0.0
2021-06-10,20.06735337022192,20.23931078058959,19.83521135819779,20.1705265045166,534700,0.0,0.0,0.0
2021-06-11,20.325290062280946,20.376878274961232,20.11894213128253,20.179126739501953,861300,0.0,0.0,0.0
2021-06-14,20.09315012354819,20.118942590569564,18.691701471984615,18.863658905029297,3393200,0.0,0.0,0.0
2021-06-15,18.91524557345709,19.40532212820235,18.898049502085208,19.37093162536621,1686500,0.0,0.0,0.0
2021-06-16,19.465508955731586,19.551487682478616,19.155987835313212,19.2591609954834,950500,0.0,0.0,0.0
2021-06-17,19.027016594149966,19.2419625647296,18.19302681866772,18.485353469848633,1416000,0.0,0.0,0.0
2021-06-18,18.175831691756,18.40797374562061,17.874908629236355,17.952287673950195,742200,0.0,0.0,0.0
2021-06-21,18.11564591560707,18.253211203896132,17.711548086246403,18.15863609313965,1088900,0.0,0.0,0.0
2021-06-22,18.321992762647884,18.545536752851785,18.055460237365633,18.502548217773438,748400,0.0,0.0,0.0
2021-06-23,18.493954590478012,18.743291105190803,18.364987314598437,18.399377822875977,981800,0.0,0.0,0.0
2021-06-24,18.640117070323157,18.93244375662182,18.528344233846003,18.87225914001465,627400,0.0,0.0,0.0
2021-06-25,19.07000687118845,19.241962664600084,18.889451402212472,18.992626190185547,831300,0.0,0.0,0.0
2021-06-28,18.99262760931744,19.044214187204727,18.61432221169262,18.657312393188477,937700,0.0,0.0,0.0
2021-06-29,18.59275292832123,18.59275292832123,18.13654127810782,18.14514923095703,700800,0.025,0.0,0.0
2021-06-30,18.076289714011075,18.274267731132685,17.98160386156189,18.248445510864258,516600,0.0,0.0,0.0
2021-07-01,18.351734073423827,18.506673931819932,18.067678213630643,18.360342025756836,855500,0.0,0.0,0.0
2021-07-02,18.541105652374537,18.6530057485698,18.16236396053075,18.36894989013672,576500,0.0,0.0,0.0
2021-07-06,18.351734438855143,18.37755829636839,17.912738711924295,17.92134666442871,1294800,0.0,0.0,0.0
2021-07-07,17.929956394576784,18.033250193071655,17.55982260918574,17.800840377807617,1513900,0.0,0.0,0.0
2021-07-08,17.370453238113964,17.52539312099891,16.888419323871354,17.336021423339844,1169900,0.0,0.0,0.0
2021-07-09,17.336023814709083,17.620079758581692,17.310201591865813,17.577041625976562,476900,0.0,0.0,0.0
2021-07-12,17.482351303100586,17.602860998883532,17.430705228793094,17.482351303100586,456800,0.0,0.0,0.0
2021-07-13,17.47374261928164,17.4823505716059,17.232726521398522,17.258548736572266,725000,0.0,0.0,0.0
2021-07-14,17.42209497777302,17.525388754560513,17.15525504695376,17.249940872192383,397800,0.0,0.0,0.0
2021-07-15,17.18968839428936,17.439314110031876,17.060572380746315,17.284374237060547,630100,0.0,0.0,0.0
2021-07-16,17.327410750163082,17.422096584131967,16.71626091003418,16.71626091003418,1040500,0.0,0.0,0.0
2021-07-19,16.35473587246881,16.389167683421793,15.958779897304193,16.10511016845703,1150300,0.0,0.0,0.0
2021-07-20,16.044857460278724,16.354737217137078,15.829663549526918,16.294483184814453,481600,0.0,0.0,0.0
2021-07-21,16.47524413892557,16.991709817263494,16.47524413892557,16.91423988342285,601600,0.0,0.0,0.0
2021-07-22,17.043356517984503,17.060572424313992,16.66461642953094,16.879810333251953,609600,0.0,0.0,0.0
2021-07-23,16.87120112444662,16.87120112444662,16.526891232478132,16.68182945251465,559300,0.0,0.0,0.0
2021-07-26,16.56993102340666,16.86259487152765,16.55271511662325,16.83677101135254,485000,0.0,0.0,0.0
2021-07-27,16.845377713504963,16.974493721191585,16.466636001398307,16.664615631103516,367700,0.0,0.0,0.0
2021-07-28,16.61296888043917,17.456530239419816,16.61296888043917,17.39627456665039,764200,0.0,0.0,0.0
2021-07-29,17.65450993263251,17.74058783161948,17.482354134658582,17.55121612548828,518300,0.0,0.0,0.0
2021-07-30,17.318805023562803,17.4307051241907,17.120825396607156,17.224119186401367,591600,0.0,0.0,0.0
2021-08-02,17.396274162156434,17.51678386309401,17.00031817253071,17.03474998474121,415700,0.0,0.0,0.0
2021-08-03,17.008926836764864,17.03475069700249,16.785124973436467,16.96588706970215,417200,0.0,0.0,0.0
2021-08-04,16.862595241620667,16.9572810892083,16.509677353811295,16.535499572753906,389800,0.0,0.0,0.0
2021-08-05,16.535497368641273,16.88841685120723,16.526891058007102,16.699045181274414,249400,0.0,0.0,0.0
2021-08-06,16.750691254074702,16.776515111374373,16.526891058007102,16.699045181274414,140900,0.0,0.0,0.0
2021-08-09,16.647399442856123,16.647399442856123,16.320303811019752,16.39777374267578,430200,0.0,0.0,0.0
2021-08-10,16.406382109829373,16.82816194739224,16.35473603468675,16.785123825073242,372700,0.0,0.0,0.0
2021-08-11,16.95728143456601,16.983103654034526,16.595755585813052,16.793733596801758,206100,0.0,0.0,0.0
2021-08-12,16.776515111374373,16.879808898774005,16.587145083240614,16.699045181274414,275700,0.0,0.0,0.0
2021-08-13,16.5613244782748,16.673226240083064,16.328914642333984,16.328914642333984,237600,0.0,0.0,0.0
2021-08-16,16.191186872037203,16.217010728366724,15.786622973668667,15.924346923828125,1024500,0.0,0.0,0.0
2021-08-17,15.674724095599663,15.855487839262219,15.493961993736397,15.588647842407227,775600,0.0,0.0,0.0
2021-08-18,15.674722671508789,15.898524521434561,15.580038473239565,15.674722671508789,512600,0.0,0.0,0.0
2021-08-19,15.476745388814058,15.476745388814058,14.986103543814382,15.098005294799805,1504700,0.0,0.0,0.0
2021-08-20,14.960279096691906,15.35623672354475,14.831163085991752,15.330412864685059,472700,0.0,0.0,0.0
2021-08-23,15.674723804929412,16.182581569983725,15.59725550685264,16.148151397705078,575200,0.0,0.0,0.0
2021-08-24,16.41499283664076,16.587148638607808,16.389170615605288,16.458032608032227,500000,0.0,0.0,0.0
2021-08-25,16.638792303905408,16.716262239349803,16.440814309680466,16.61296844482422,391100,0.0,0.0,0.0
2021-08-26,16.544107935882124,16.656009693401128,16.37195378540573,16.389169692993164,251800,0.0,0.0,0.0
2021-08-27,16.561323753162828,17.1638673810429,16.466637903747568,17.06057357788086,722600,0.0,0.0,0.0
2021-08-30,17.224120163403594,17.439314066032125,17.146650227113387,17.42209815979004,653000,0.0,0.0,0.0
2021-08-31,17.525393035859814,18.076288935175096,17.525393035859814,18.03325080871582,667600,0.0,0.0,0.0
2021-09-01,18.170972974184064,18.558320999145508,18.08489508803737,18.558320999145508,836500,0.0,0.0,0.0
2021-09-02,18.91984566614184,19.797837096632982,18.91984566614184,19.746191024780273,2635000,0.0,0.0,0.0
2021-09-03,20.58114606162649,21.114827697428538,20.23683612326999,20.59836196899414,3549200,0.0,0.0,0.0
2021-09-07,21.166469351343153,21.579641190967347,21.080391474305042,21.45913314819336,2423900,0.0,0.0,0.0
2021-09-08,21.54521229591879,21.605466320859428,20.62418109162932,21.22672462463379,1852100,0.0,0.0,0.0
2021-09-09,21.097608686676317,21.16647066421826,20.701651084460853,20.951276779174805,896300,0.0,0.0,0.0
2021-09-10,21.252549310348794,23.042962432580502,21.218117499440922,22.672828674316406,4317500,0.0,0.0,0.0
2021-09-13,23.852091772048222,24.480459225838057,23.361449928663784,23.38727378845215,4639300,0.0,0.0,0.0
2021-09-14,23.593856899385287,23.989814492782774,22.294085665652837,23.18068504333496,3836600,0.0,0.0,0.0
2021-09-15,23.84348446088257,24.72147431348512,23.61968261083121,24.687044143676758,3751400,0.0,0.0,0.0
2021-09-16,24.334126168028103,24.428810365900397,23.499172800305438,23.869306564331055,2637100,0.0,0.0,0.0
2021-09-17,23.757407874371463,23.800445999438022,21.364451016008076,22.00142478942871,3522000,0.0,0.0,0.0
2021-09-20,20.770514641150385,20.95988632513763,20.22822673200321,20.555320739746094,2786200,0.0,0.0,0.0
2021-09-21,21.34723396140083,21.588251717491815,20.95988593123216,20.99431610107422,1950300,0.0,0.0,0.0
2021-09-22,21.605466714886916,21.89813053433519,21.04596293363547,21.054569244384766,1294000,0.0,0.0,0.0
2021-09-23,21.26115923565423,21.398883208465328,20.615577497427473,21.166473388671875,1358300,0.0,0.0,0.0
2021-09-24,20.84798661534957,20.84798661534957,19.6687248397628,19.88391876220703,2991700,0.0,0.0,0.0
2021-09-27,20.28848089433672,21.045964351639114,19.969994837583926,20.968494415283203,1972800,0.0,0.0,0.0
2021-09-28,20.779121325847886,20.94266914063582,19.94416963041308,20.38316535949707,2275300,0.0,0.0,0.0
2021-09-29,20.486457846511204,20.51228170457976,19.866700029057778,20.081893920898438,933100,0.0,0.0,0.0
2021-09-30,20.030250037015303,20.873809791248355,19.754802088024856,20.477853775024414,1822700,0.0,0.0,0.0
2021-10-01,20.650009565183737,20.96849730766776,20.15075970746781,20.899635314941406,1504300,0.0,0.0,0.0
2021-10-04,21.278369833620765,21.984207124877052,20.66722001482689,20.74468994140625,4004500,0.0,0.0,0.0
2021-10-05,21.089000468736586,21.34723247081783,20.658612704068492,20.977100372314453,1815900,0.0,0.0,0.0
2021-10-06,20.460635236321284,20.47785114136887,19.80644562070464,20.25404930114746,2181500,0.0,0.0,0.0
2021-10-07,20.426205765533496,21.149257442348777,20.314305653506988,21.037357330322266,1518700,0.0,0.0,0.0
2021-10-08,21.020139984757083,21.20090207069054,20.219618422939444,20.322912216186523,1408400,0.0,0.0,0.0
2021-10-11,20.658613874169106,20.985707871451837,20.555320082406645,20.753299713134766,913400,0.0,0.0,0.0
2021-10-12,20.86520194615809,23.266766842285094,20.6586159833406,23.172080993652344,6138300,0.0,0.0,0.0
2021-10-13,23.92095714035362,25.29819692672214,22.999925775745595,24.755908966064453,6268100,0.0,0.0,0.0
2021-10-14,24.52349774990394,24.575143828522904,23.619683985975485,24.04146385192871,3286300,0.0,0.0,0.0
2021-10-15,24.04146309648947,24.101717126618144,23.24094151495321,23.68854522705078,2170400,0.0,0.0,0.0
2021-10-18,24.368556588022308,25.36705614496387,24.359948635072914,24.807552337646484,3609000,0.0,0.0,0.0
2021-10-19,25.51338783869267,25.625289584258383,24.557928054842268,24.962491989135742,2603000,0.0,0.0,0.0
2021-10-20,25.022746383058305,25.539212070463464,24.359948778251667,25.487565994262695,1980800,0.0,0.0,0.0
2021-10-21,25.134646890569773,25.392878900636273,24.359947576772115,24.618181228637695,1437400,0.0,0.0,0.0
2021-10-22,24.764512581531683,24.824766606404665,23.766013090439046,24.37716293334961,1480100,0.0,0.0,0.0
2021-10-25,24.8678069444578,25.504780701324794,24.833376773659168,24.910846710205078,1817400,0.0,0.0,0.0
2021-10-26,25.091608711563243,25.177686600951976,24.446027003846527,24.91945457458496,1501800,0.0,0.0,0.0
2021-10-27,24.53210640930435,24.824770266232978,23.507782910054157,23.576644897460938,2496400,0.0,0.0,0.0
2021-10-28,23.920954092569346,23.920954092569346,23.395880464791738,23.61968231201172,2449100,0.0,0.0,0.0
2021-10-29,23.370055956886368,23.57664189277873,22.32851832487081,23.120431900024414,2695100,0.0,0.0,0.0
2021-11-01,23.335625532915135,23.97259923872401,23.28397781815835,23.817659378051758,1432200,0.0,0.0,0.0
2021-11-02,23.636894814612663,23.83487443050137,23.24954681858484,23.740188598632812,1795800,0.0,0.0,0.0
2021-11-03,23.88652377161551,25.47895901808306,23.843485646764723,25.418704986572266,4090400,0.0,0.0,0.0
2021-11-04,25.900738248181263,26.038462214500804,24.971100654624774,25.453134536743164,2319800,0.0,0.0,0.0
2021-11-05,25.565034741880456,25.65111098428348,24.730081399458808,25.014137268066406,2000600,0.0,0.0,0.0
2021-11-08,25.401490375778966,26.761515877116334,25.349844294963432,26.5377140045166,3553900,0.0,0.0,0.0
2021-11-09,27.036961165722353,27.200508987617855,25.56503569406027,26.58074951171875,2778000,0.0,0.0,0.0
2021-11-10,26.253657228200694,26.51188926552887,24.824769785813057,25.10882568359375,2959900,0.0,0.0,0.0
2021-11-11,25.633898446088963,26.451634296546356,25.169078825193843,25.995424270629883,2422800,0.0,0.0,0.0
2021-11-12,26.425812621503987,26.615182669943316,25.711368910929345,25.943777084350586,1232700,0.0,0.0,0.0
2021-11-15,26.554926841773074,26.554926841773074,25.2551555253,25.392879486083984,1693000,0.0,0.0,0.0
2021-11-16,25.49617309405676,25.49617309405676,24.273871719547373,24.446025848388672,2525000,0.0,0.0,0.0
2021-11-17,24.411598346952275,24.988318107280673,24.101718582656634,24.26526641845703,1491500,0.0,0.0,0.0
2021-11-18,24.44602581153312,24.635397487311884,23.895129973192933,24.583749771118164,1617600,0.0,0.0,0.0
2021-11-19,24.334128362141858,24.34273631577896,23.327020771790412,23.447528839111328,1833500,0.0,0.0,0.0
2021-11-22,23.49917330508064,23.54221307030996,22.423203801335205,22.48345947265625,2565700,0.0,0.0,0.0
2021-11-23,23.197903521696762,24.09310930913284,22.888023774376983,23.542213439941406,2007700,0.0,0.0,0.0
2021-11-24,23.516390826408895,23.679938661915344,23.094610948986396,23.447528839111328,925200,0.0,0.0,0.0
2021-11-26,22.268264240504298,22.380164339811767,21.49356493068694,22.294086456298828,1823200,0.0,0.0,0.0
2021-11-29,22.69004378534378,22.913845623011852,22.33712594489002,22.72447395324707,1428500,0.0,0.0,0.0
2021-11-30,22.268265237816923,22.621183098406675,20.88241601240893,21.553821563720703,3313800,0.0,0.0,0.0
2021-12-01,22.113326006198314,22.259657926401385,20.91684678507936,20.95988655090332,3035700,0.0,0.0,0.0
2021-12-02,21.20090127948095,21.829268684835217,20.977101079096183,21.605466842651367,2060800,0.0,0.0,0.0
2021-12-03,21.65711480465891,21.932562744654696,20.33152118297939,20.650007247924805,2013400,0.0,0.0,0.0
2021-12-06,20.2712661714823,20.856593883986633,19.599862206267915,20.477853775024414,1606700,0.0,0.0,0.0
2021-12-07,21.424703104569115,22.061676820215304,21.18368699917812,22.01003074645996,2090100,0.0,0.0,0.0
2021-12-08,22.018639762672642,22.251049568496974,21.63129008629875,21.93256187438965,1343900,0.0,0.0,0.0
2021-12-09,22.096109363005013,22.24244127832819,21.16647179559869,21.269763946533203,1139900,0.0,0.0,0.0
2021-12-10,21.373058588689645,21.484958696949104,20.61557676513533,20.813554763793945,1364800,0.0,0.0,0.0
2021-12-13,20.813552205510344,20.97710001298645,20.04746252289959,20.176578521728516,1164100,0.0,0.0,0.0
2021-12-14,19.55682028472527,20.133539980096522,19.522390115792188,19.815053939819336,1436600,0.0,0.0,0.0
2021-12-15,19.556820010955533,20.951277131905456,19.307195953838022,20.916845321655273,2640500,0.0,0.0,0.0
2021-12-16,21.519390697688927,21.55382251086885,20.374559178243842,20.529499053955078,1136900,0.0,0.0,0.0
2021-12-17,20.133542124437284,20.615577675232863,19.858094176439398,20.193796157836914,1278500,0.0,0.0,0.0
2021-12-20,19.668720308350878,19.823660159502534,19.186686492833797,19.797836303710938,1425200,0.0,0.0,0.0
2021-12-21,20.228226181387996,21.080393810736958,20.133540341971734,21.011531829833984,1036500,0.0,0.0,0.0
2021-12-22,21.06317735620722,21.06317735620722,20.52088947595188,20.7705135345459,1128400,0.0,0.0,0.0
2021-12-23,20.916846741150213,21.31280437690308,20.78773072754789,21.097610473632812,969900,0.0,0.0,0.0
2021-12-27,21.243940119173512,21.98420759254667,21.028746238941686,21.9411678314209,1600500,0.0,0.0,0.0
2021-12-28,22.070286472942076,22.078894426197575,20.934062912003604,21.071786880493164,1673100,0.0,0.0,0.0
2021-12-29,20.89102314062652,21.22672508213058,20.581143415054107,20.77912139892578,1035600,0.0,0.0,0.0
2021-12-30,20.88742748733943,21.124059117287977,20.40505927197863,20.441463470458984,1858300,1.309,0.0,0.0
2021-12-31,20.505173647870297,20.86922430863689,20.505173647870297,20.76910972595215,778100,0.0,0.0,0.0
2022-01-03,21.57002432355715,22.361834345418753,21.45170676612825,21.997783660888672,1745500,0.0,0.0,0.0
2022-01-04,22.434644860774963,22.552962420199762,21.843062271442843,22.38913917541504,1704500,0.0,0.0,0.0
2022-01-05,22.907911307674087,24.000065100412804,22.33453169484115,22.525657653808594,7939800,0.0,0.0,0.0
2022-01-06,23.00802608278025,23.035328799464065,21.178669419948445,21.287883758544922,3863000,0.0,0.0,0.0
2022-01-07,21.46990734529636,22.079692825004994,21.087653735091987,22.0341854095459,1962300,0.0,0.0,0.0
2022-01-10,22.025087349196422,22.043288580843615,21.1604654844902,21.642833709716797,1561000,0.0,0.0,0.0
2022-01-11,21.888568120873543,22.034188398233574,21.16956821839971,21.91587257385254,1072600,0.0,0.0,0.0
2022-01-12,22.179810257704226,22.780494331631193,21.861265252214316,22.006885528564453,2014800,0.0,0.0,0.0
